"Student_ID","subject","subject_score","tile","grade","points","total_points","student_total_score","a_student","avg_student_total_points_per_grade","avg_a_student_grade_score"
501,"Maths",81,4,"C",6,26,530,0,36.83,568.817158931083
513,"Maths",81,4,"C",6,34,542,1,36.83,568.817158931083
574,"Maths",81,4,"C",6,35,559,1,36.83,568.817158931083
619,"Maths",81,4,"C",6,35,551,1,36.83,568.817158931083
667,"Maths",81,4,"C",6,27,526,1,36.83,568.817158931083
684,"Maths",81,4,"C",6,52,608,1,36.83,568.817158931083
747,"Maths",81,4,"C",6,29,530,1,36.83,568.817158931083
754,"Maths",81,4,"C",6,46,588,1,36.83,568.817158931083
761,"Maths",81,4,"C",6,34,555,1,36.83,568.817158931083
768,"Maths",81,4,"C",6,40,563,1,36.83,568.817158931083
774,"Maths",81,4,"C",6,25,511,1,36.83,568.817158931083
789,"Maths",81,4,"C",6,33,543,1,36.83,568.817158931083
888,"Maths",81,4,"C",6,38,553,1,36.83,568.817158931083
947,"Maths",81,4,"C",6,39,563,1,36.83,568.817158931083
959,"Maths",81,4,"C",6,33,541,0,36.83,568.817158931083
990,"Maths",81,4,"C",6,36,559,0,36.83,568.817158931083
6,"Maths",80,4,"C",6,26,527,0,36.83,568.817158931083
216,"Maths",80,4,"C",6,43,578,1,36.83,568.817158931083
221,"Maths",80,4,"C",6,32,545,0,36.83,568.817158931083
231,"Maths",80,4,"C",6,29,534,0,36.83,568.817158931083
325,"Maths",80,4,"C",6,43,586,1,36.83,568.817158931083
362,"Maths",80,4,"C",6,25,520,0,36.83,568.817158931083
388,"Maths",80,4,"C",6,31,542,1,36.83,568.817158931083
422,"Maths",80,4,"C",6,35,544,1,36.83,568.817158931083
425,"Maths",80,4,"C",6,36,552,1,36.83,568.817158931083
457,"Maths",80,4,"C",6,30,520,1,36.83,568.817158931083
484,"Maths",80,4,"C",6,34,559,1,36.83,568.817158931083
516,"Maths",80,4,"C",6,44,589,1,36.83,568.817158931083
539,"Maths",80,4,"C",6,48,602,1,36.83,568.817158931083
553,"Maths",80,4,"C",6,39,564,1,36.83,568.817158931083
560,"Maths",80,4,"C",6,40,582,0,36.83,568.817158931083
597,"Maths",80,4,"C",6,42,581,1,36.83,568.817158931083
714,"Maths",80,4,"C",6,29,525,1,36.83,568.817158931083
722,"Maths",80,4,"C",6,29,532,0,36.83,568.817158931083
724,"Maths",80,4,"C",6,45,583,1,36.83,568.817158931083
745,"Maths",80,4,"C",6,40,572,1,36.83,568.817158931083
770,"Maths",80,4,"C",6,41,578,1,36.83,568.817158931083
785,"Maths",80,4,"C",6,24,515,0,36.83,568.817158931083
862,"Maths",80,4,"C",6,36,555,0,36.83,568.817158931083
884,"Maths",80,4,"C",6,38,553,1,36.83,568.817158931083
895,"Maths",80,4,"C",6,42,585,1,36.83,568.817158931083
917,"Maths",80,4,"C",6,27,518,0,36.83,568.817158931083
936,"Maths",80,4,"C",6,44,592,1,36.83,568.817158931083
984,"Maths",80,4,"C",6,31,532,1,36.83,568.817158931083
47,"Maths",79,3,"D",4,41,585,1,34.99,568.817158931083
180,"Maths",79,3,"D",4,48,608,1,34.99,568.817158931083
206,"Maths",79,3,"D",4,40,581,1,34.99,568.817158931083
234,"Maths",79,3,"D",4,18,495,0,34.99,568.817158931083
263,"Maths",79,3,"D",4,43,578,1,34.99,568.817158931083
277,"Maths",79,3,"D",4,25,521,0,34.99,568.817158931083
306,"Maths",79,3,"D",4,28,533,1,34.99,568.817158931083
327,"Maths",79,4,"C",6,26,522,0,36.83,568.817158931083
329,"Maths",79,4,"C",6,37,567,1,36.83,568.817158931083
384,"Maths",79,4,"C",6,31,545,1,36.83,568.817158931083
478,"Maths",79,4,"C",6,38,561,0,36.83,568.817158931083
578,"Maths",79,4,"C",6,50,616,1,36.83,568.817158931083
609,"Maths",79,4,"C",6,48,608,1,36.83,568.817158931083
623,"Maths",79,4,"C",6,27,519,1,36.83,568.817158931083
652,"Maths",79,4,"C",6,27,523,0,36.83,568.817158931083
660,"Maths",79,4,"C",6,46,589,1,36.83,568.817158931083
706,"Maths",79,4,"C",6,43,567,1,36.83,568.817158931083
721,"Maths",79,4,"C",6,48,597,1,36.83,568.817158931083
771,"Maths",79,4,"C",6,32,541,0,36.83,568.817158931083
772,"Maths",79,4,"C",6,25,522,0,36.83,568.817158931083
818,"Maths",79,4,"C",6,37,562,0,36.83,568.817158931083
892,"Maths",79,4,"C",6,26,516,0,36.83,568.817158931083
893,"Maths",79,4,"C",6,30,536,0,36.83,568.817158931083
897,"Maths",79,4,"C",6,45,585,1,36.83,568.817158931083
942,"Maths",79,4,"C",6,33,549,1,36.83,568.817158931083
966,"Maths",79,4,"C",6,37,559,1,36.83,568.817158931083
994,"Maths",79,4,"C",6,42,569,1,36.83,568.817158931083
13,"Maths",78,3,"D",4,33,555,0,34.99,568.817158931083
23,"Maths",78,3,"D",4,52,616,1,34.99,568.817158931083
50,"Maths",78,3,"D",4,26,523,1,34.99,568.817158931083
68,"Maths",78,3,"D",4,35,553,1,34.99,568.817158931083
109,"Maths",78,3,"D",4,23,513,1,34.99,568.817158931083
213,"Maths",78,3,"D",4,30,539,1,34.99,568.817158931083
272,"Maths",78,3,"D",4,51,610,1,34.99,568.817158931083
373,"Maths",78,3,"D",4,35,554,1,34.99,568.817158931083
386,"Maths",78,3,"D",4,31,546,1,34.99,568.817158931083
443,"Maths",78,3,"D",4,32,541,0,34.99,568.817158931083
519,"Maths",78,3,"D",4,38,576,0,34.99,568.817158931083
646,"Maths",78,3,"D",4,34,549,1,34.99,568.817158931083
664,"Maths",78,3,"D",4,29,534,0,34.99,568.817158931083
691,"Maths",78,3,"D",4,40,577,1,34.99,568.817158931083
734,"Maths",78,3,"D",4,25,518,0,34.99,568.817158931083
798,"Maths",78,3,"D",4,31,549,0,34.99,568.817158931083
822,"Maths",78,3,"D",4,38,568,1,34.99,568.817158931083
883,"Maths",78,3,"D",4,38,579,0,34.99,568.817158931083
929,"Maths",78,3,"D",4,39,558,1,34.99,568.817158931083
20,"Maths",77,3,"D",4,36,576,0,34.99,568.817158931083
80,"Maths",77,3,"D",4,52,620,1,34.99,568.817158931083
85,"Maths",77,3,"D",4,38,573,0,34.99,568.817158931083
185,"Maths",77,3,"D",4,44,596,1,34.99,568.817158931083
245,"Maths",77,3,"D",4,33,556,1,34.99,568.817158931083
256,"Maths",77,3,"D",4,33,545,0,34.99,568.817158931083
258,"Maths",77,3,"D",4,24,529,0,34.99,568.817158931083
267,"Maths",77,3,"D",4,48,612,1,34.99,568.817158931083
279,"Maths",77,3,"D",4,40,568,1,34.99,568.817158931083
300,"Maths",77,3,"D",4,52,621,1,34.99,568.817158931083
394,"Maths",77,3,"D",4,24,516,0,34.99,568.817158931083
487,"Maths",77,3,"D",4,31,552,1,34.99,568.817158931083
545,"Maths",77,3,"D",4,25,515,1,34.99,568.817158931083
552,"Maths",77,3,"D",4,30,534,0,34.99,568.817158931083
575,"Maths",77,3,"D",4,30,542,0,34.99,568.817158931083
584,"Maths",77,3,"D",4,35,556,1,34.99,568.817158931083
591,"Maths",77,3,"D",4,40,578,1,34.99,568.817158931083
633,"Maths",77,3,"D",4,38,557,1,34.99,568.817158931083
673,"Maths",77,3,"D",4,34,545,1,34.99,568.817158931083
732,"Maths",77,3,"D",4,36,566,1,34.99,568.817158931083
741,"Maths",77,3,"D",4,33,543,0,34.99,568.817158931083
750,"Maths",77,3,"D",4,29,534,0,34.99,568.817158931083
757,"Maths",77,3,"D",4,30,545,0,34.99,568.817158931083
847,"Maths",77,3,"D",4,40,575,1,34.99,568.817158931083
940,"Maths",77,3,"D",4,46,595,1,34.99,568.817158931083
944,"Maths",77,3,"D",4,42,578,1,34.99,568.817158931083
965,"Maths",77,3,"D",4,27,530,0,34.99,568.817158931083
989,"Maths",77,3,"D",4,31,548,1,34.99,568.817158931083
19,"Maths",76,3,"D",4,32,555,0,34.99,568.817158931083
44,"Maths",76,3,"D",4,41,577,1,34.99,568.817158931083
58,"Maths",76,3,"D",4,44,590,1,34.99,568.817158931083
100,"Maths",76,3,"D",4,42,582,1,34.99,568.817158931083
102,"Maths",76,3,"D",4,46,605,1,34.99,568.817158931083
104,"Maths",76,3,"D",4,30,544,0,34.99,568.817158931083
146,"Maths",76,3,"D",4,44,590,1,34.99,568.817158931083
148,"Maths",76,3,"D",4,16,484,0,34.99,568.817158931083
152,"Maths",76,3,"D",4,24,525,0,34.99,568.817158931083
154,"Maths",76,3,"D",4,24,530,0,34.99,568.817158931083
207,"Maths",76,3,"D",4,31,539,1,34.99,568.817158931083
220,"Maths",76,3,"D",4,50,611,1,34.99,568.817158931083
280,"Maths",76,3,"D",4,41,577,1,34.99,568.817158931083
288,"Maths",76,3,"D",4,39,569,1,34.99,568.817158931083
301,"Maths",76,3,"D",4,30,531,1,34.99,568.817158931083
310,"Maths",76,3,"D",4,39,570,1,34.99,568.817158931083
317,"Maths",76,3,"D",4,31,523,1,34.99,568.817158931083
342,"Maths",76,3,"D",4,29,535,1,34.99,568.817158931083
354,"Maths",76,3,"D",4,27,525,0,34.99,568.817158931083
367,"Maths",76,3,"D",4,39,573,0,34.99,568.817158931083
458,"Maths",76,3,"D",4,26,515,0,34.99,568.817158931083
496,"Maths",76,3,"D",4,40,574,1,34.99,568.817158931083
541,"Maths",76,3,"D",4,43,585,1,34.99,568.817158931083
579,"Maths",76,3,"D",4,33,559,0,34.99,568.817158931083
630,"Maths",76,3,"D",4,39,568,1,34.99,568.817158931083
638,"Maths",76,3,"D",4,36,560,0,34.99,568.817158931083
639,"Maths",76,3,"D",4,44,590,1,34.99,568.817158931083
672,"Maths",76,3,"D",4,46,595,1,34.99,568.817158931083
700,"Maths",76,3,"D",4,41,570,1,34.99,568.817158931083
758,"Maths",76,3,"D",4,35,545,1,34.99,568.817158931083
759,"Maths",76,3,"D",4,35,542,1,34.99,568.817158931083
790,"Maths",76,3,"D",4,41,572,1,34.99,568.817158931083
791,"Maths",76,3,"D",4,43,584,1,34.99,568.817158931083
823,"Maths",76,3,"D",4,43,582,1,34.99,568.817158931083
843,"Maths",76,3,"D",4,40,573,1,34.99,568.817158931083
905,"Maths",76,3,"D",4,30,545,0,34.99,568.817158931083
919,"Maths",76,3,"D",4,21,497,0,34.99,568.817158931083
51,"Maths",75,3,"D",4,46,594,1,34.99,568.817158931083
178,"Maths",75,3,"D",4,30,527,1,34.99,568.817158931083
194,"Maths",75,3,"D",4,44,597,1,34.99,568.817158931083
268,"Maths",75,3,"D",4,35,561,1,34.99,568.817158931083
298,"Maths",75,3,"D",4,50,606,1,34.99,568.817158931083
324,"Maths",75,3,"D",4,27,536,1,34.99,568.817158931083
338,"Maths",75,3,"D",4,25,521,0,34.99,568.817158931083
339,"Maths",75,3,"D",4,44,588,1,34.99,568.817158931083
350,"Maths",75,3,"D",4,48,600,1,34.99,568.817158931083
391,"Maths",75,3,"D",4,19,499,0,34.99,568.817158931083
413,"Maths",75,3,"D",4,40,567,1,34.99,568.817158931083
418,"Maths",75,3,"D",4,40,573,1,34.99,568.817158931083
428,"Maths",75,3,"D",4,21,502,0,34.99,568.817158931083
459,"Maths",75,3,"D",4,21,512,0,34.99,568.817158931083
498,"Maths",75,3,"D",4,42,577,1,34.99,568.817158931083
567,"Maths",75,3,"D",4,30,543,0,34.99,568.817158931083
617,"Maths",75,3,"D",4,36,558,1,34.99,568.817158931083
671,"Maths",75,3,"D",4,38,567,1,34.99,568.817158931083
697,"Maths",75,3,"D",4,30,546,1,34.99,568.817158931083
749,"Maths",75,3,"D",4,40,574,1,34.99,568.817158931083
783,"Maths",75,3,"D",4,26,521,0,34.99,568.817158931083
796,"Maths",75,3,"D",4,36,556,0,34.99,568.817158931083
842,"Maths",75,3,"D",4,40,566,1,34.99,568.817158931083
848,"Maths",75,3,"D",4,30,537,0,34.99,568.817158931083
876,"Maths",75,3,"D",4,30,542,0,34.99,568.817158931083
894,"Maths",75,3,"D",4,36,556,0,34.99,568.817158931083
954,"Maths",75,3,"D",4,28,527,1,34.99,568.817158931083
988,"Maths",75,3,"D",4,46,599,1,34.99,568.817158931083
21,"Maths",74,3,"D",4,37,569,1,34.99,568.817158931083
59,"Maths",74,3,"D",4,24,514,0,34.99,568.817158931083
61,"Maths",74,3,"D",4,26,517,0,34.99,568.817158931083
73,"Maths",74,3,"D",4,21,505,0,34.99,568.817158931083
91,"Maths",74,3,"D",4,28,533,1,34.99,568.817158931083
164,"Maths",74,3,"D",4,40,575,1,34.99,568.817158931083
181,"Maths",74,3,"D",4,30,537,0,34.99,568.817158931083
244,"Maths",74,3,"D",4,38,561,1,34.99,568.817158931083
295,"Maths",74,3,"D",4,44,594,1,34.99,568.817158931083
320,"Maths",74,3,"D",4,38,564,1,34.99,568.817158931083
330,"Maths",74,3,"D",4,33,550,1,34.99,568.817158931083
372,"Maths",74,3,"D",4,37,564,0,34.99,568.817158931083
414,"Maths",74,3,"D",4,20,493,1,34.99,568.817158931083
416,"Maths",74,3,"D",4,32,534,0,34.99,568.817158931083
426,"Maths",74,3,"D",4,43,586,1,34.99,568.817158931083
430,"Maths",74,3,"D",4,36,564,1,34.99,568.817158931083
435,"Maths",74,3,"D",4,45,592,1,34.99,568.817158931083
437,"Maths",74,3,"D",4,36,563,0,34.99,568.817158931083
483,"Maths",74,3,"D",4,42,577,1,34.99,568.817158931083
588,"Maths",74,3,"D",4,27,524,1,34.99,568.817158931083
662,"Maths",74,3,"D",4,26,527,0,34.99,568.817158931083
746,"Maths",74,3,"D",4,36,555,1,34.99,568.817158931083
924,"Maths",74,3,"D",4,42,580,1,34.99,568.817158931083
976,"Maths",74,3,"D",4,36,558,0,34.99,568.817158931083
986,"Maths",74,3,"D",4,40,564,1,34.99,568.817158931083
41,"Maths",73,3,"D",4,29,528,0,34.99,568.817158931083
158,"Maths",73,3,"D",4,17,487,0,34.99,568.817158931083
203,"Maths",73,3,"D",4,56,631,1,34.99,568.817158931083
205,"Maths",73,3,"D",4,26,521,1,34.99,568.817158931083
208,"Maths",73,3,"D",4,34,550,1,34.99,568.817158931083
226,"Maths",73,3,"D",4,36,552,1,34.99,568.817158931083
359,"Maths",73,3,"D",4,15,483,0,34.99,568.817158931083
381,"Maths",73,3,"D",4,39,561,1,34.99,568.817158931083
395,"Maths",73,3,"D",4,39,564,1,34.99,568.817158931083
460,"Maths",73,3,"D",4,46,600,1,34.99,568.817158931083
520,"Maths",73,3,"D",4,21,497,1,34.99,568.817158931083
581,"Maths",73,3,"D",4,48,601,1,34.99,568.817158931083
685,"Maths",73,3,"D",4,23,504,0,34.99,568.817158931083
723,"Maths",73,3,"D",4,21,496,0,34.99,568.817158931083
726,"Maths",73,3,"D",4,30,535,0,34.99,568.817158931083
767,"Maths",73,3,"D",4,29,530,1,34.99,568.817158931083
815,"Maths",73,3,"D",4,39,564,1,34.99,568.817158931083
816,"Maths",73,3,"D",4,46,590,1,34.99,568.817158931083
886,"Maths",73,3,"D",4,31,537,0,34.99,568.817158931083
891,"Maths",73,3,"D",4,52,615,1,34.99,568.817158931083
29,"Maths",72,2,"E",2,35,562,1,33.31,568.817158931083
76,"Maths",72,2,"E",2,34,558,1,33.31,568.817158931083
78,"Maths",72,2,"E",2,29,539,0,33.31,568.817158931083
137,"Maths",72,2,"E",2,36,559,1,33.31,568.817158931083
190,"Maths",72,2,"E",2,33,559,0,33.31,568.817158931083
436,"Maths",72,2,"E",2,27,525,0,33.31,568.817158931083
566,"Maths",72,2,"E",2,29,543,0,33.31,568.817158931083
576,"Maths",72,2,"E",2,30,533,1,33.31,568.817158931083
608,"Maths",72,2,"E",2,45,595,1,33.31,568.817158931083
612,"Maths",72,2,"E",2,29,531,0,33.31,568.817158931083
674,"Maths",72,2,"E",2,28,535,0,33.31,568.817158931083
683,"Maths",72,2,"E",2,36,556,1,33.31,568.817158931083
725,"Maths",72,2,"E",2,42,591,1,33.31,568.817158931083
735,"Maths",72,2,"E",2,39,578,1,33.31,568.817158931083
736,"Maths",72,2,"E",2,42,596,1,33.31,568.817158931083
769,"Maths",72,2,"E",2,44,581,1,33.31,568.817158931083
794,"Maths",72,2,"E",2,23,513,1,33.31,568.817158931083
871,"Maths",72,2,"E",2,50,614,1,33.31,568.817158931083
882,"Maths",72,2,"E",2,20,508,0,33.31,568.817158931083
918,"Maths",72,2,"E",2,31,543,0,33.31,568.817158931083
952,"Maths",72,3,"D",4,43,584,1,34.99,568.817158931083
964,"Maths",72,3,"D",4,36,556,0,34.99,568.817158931083
995,"Maths",72,3,"D",4,37,555,1,34.99,568.817158931083
33,"Maths",71,2,"E",2,27,530,0,33.31,568.817158931083
52,"Maths",71,2,"E",2,33,551,1,33.31,568.817158931083
67,"Maths",71,2,"E",2,28,536,0,33.31,568.817158931083
120,"Maths",71,2,"E",2,31,546,0,33.31,568.817158931083
128,"Maths",71,2,"E",2,37,566,0,33.31,568.817158931083
195,"Maths",71,2,"E",2,33,556,0,33.31,568.817158931083
196,"Maths",71,2,"E",2,39,581,1,33.31,568.817158931083
212,"Maths",71,2,"E",2,36,564,0,33.31,568.817158931083
217,"Maths",71,2,"E",2,22,512,1,33.31,568.817158931083
302,"Maths",71,2,"E",2,43,590,1,33.31,568.817158931083
361,"Maths",71,2,"E",2,35,558,1,33.31,568.817158931083
363,"Maths",71,2,"E",2,40,580,1,33.31,568.817158931083
410,"Maths",71,2,"E",2,37,562,1,33.31,568.817158931083
482,"Maths",71,2,"E",2,29,536,0,33.31,568.817158931083
577,"Maths",71,2,"E",2,40,582,0,33.31,568.817158931083
596,"Maths",71,2,"E",2,20,498,0,33.31,568.817158931083
601,"Maths",71,2,"E",2,46,603,1,33.31,568.817158931083
739,"Maths",71,2,"E",2,34,559,1,33.31,568.817158931083
752,"Maths",71,2,"E",2,24,519,1,33.31,568.817158931083
778,"Maths",71,2,"E",2,25,522,0,33.31,568.817158931083
792,"Maths",71,2,"E",2,50,612,1,33.31,568.817158931083
813,"Maths",71,2,"E",2,26,529,0,33.31,568.817158931083
826,"Maths",71,2,"E",2,33,556,0,33.31,568.817158931083
956,"Maths",71,2,"E",2,36,563,1,33.31,568.817158931083
992,"Maths",71,2,"E",2,30,539,1,33.31,568.817158931083
17,"Maths",70,2,"E",2,42,584,1,33.31,568.817158931083
39,"Maths",70,2,"E",2,20,510,0,33.31,568.817158931083
115,"Maths",70,2,"E",2,26,534,0,33.31,568.817158931083
227,"Maths",70,2,"E",2,44,587,1,33.31,568.817158931083
238,"Maths",70,2,"E",2,44,595,1,33.31,568.817158931083
243,"Maths",70,2,"E",2,42,586,1,33.31,568.817158931083
286,"Maths",70,2,"E",2,19,506,0,33.31,568.817158931083
292,"Maths",70,2,"E",2,26,520,1,33.31,568.817158931083
348,"Maths",70,2,"E",2,28,541,0,33.31,568.817158931083
419,"Maths",70,2,"E",2,33,548,0,33.31,568.817158931083
423,"Maths",70,2,"E",2,29,539,0,33.31,568.817158931083
432,"Maths",70,2,"E",2,40,573,0,33.31,568.817158931083
467,"Maths",70,2,"E",2,20,490,0,33.31,568.817158931083
500,"Maths",70,2,"E",2,25,522,0,33.31,568.817158931083
508,"Maths",70,2,"E",2,40,576,1,33.31,568.817158931083
518,"Maths",70,2,"E",2,23,506,0,33.31,568.817158931083
599,"Maths",70,2,"E",2,48,598,1,33.31,568.817158931083
606,"Maths",70,2,"E",2,38,572,1,33.31,568.817158931083
635,"Maths",70,2,"E",2,43,584,1,33.31,568.817158931083
650,"Maths",70,2,"E",2,46,588,1,33.31,568.817158931083
751,"Maths",70,2,"E",2,29,530,1,33.31,568.817158931083
784,"Maths",70,2,"E",2,42,587,1,33.31,568.817158931083
817,"Maths",70,2,"E",2,33,551,1,33.31,568.817158931083
861,"Maths",70,2,"E",2,41,579,1,33.31,568.817158931083
898,"Maths",70,2,"E",2,33,547,1,33.31,568.817158931083
927,"Maths",70,2,"E",2,28,523,1,33.31,568.817158931083
934,"Maths",70,2,"E",2,40,577,1,33.31,568.817158931083
948,"Maths",70,2,"E",2,25,512,0,33.31,568.817158931083
32,"Maths",69,2,"E",2,32,542,1,33.31,568.817158931083
46,"Maths",69,2,"E",2,37,568,1,33.31,568.817158931083
53,"Maths",69,2,"E",2,29,541,1,33.31,568.817158931083
74,"Maths",69,2,"E",2,29,537,1,33.31,568.817158931083
95,"Maths",69,2,"E",2,27,530,0,33.31,568.817158931083
143,"Maths",69,2,"E",2,34,547,1,33.31,568.817158931083
285,"Maths",69,2,"E",2,43,578,1,33.31,568.817158931083
356,"Maths",69,2,"E",2,25,512,0,33.31,568.817158931083
469,"Maths",69,2,"E",2,31,546,1,33.31,568.817158931083
479,"Maths",69,2,"E",2,24,516,1,33.31,568.817158931083
485,"Maths",69,2,"E",2,42,581,1,33.31,568.817158931083
490,"Maths",69,2,"E",2,36,565,1,33.31,568.817158931083
495,"Maths",69,2,"E",2,35,553,1,33.31,568.817158931083
509,"Maths",69,2,"E",2,31,535,1,33.31,568.817158931083
543,"Maths",69,2,"E",2,30,541,1,33.31,568.817158931083
556,"Maths",69,2,"E",2,40,573,0,33.31,568.817158931083
615,"Maths",69,2,"E",2,19,505,0,33.31,568.817158931083
618,"Maths",69,2,"E",2,29,539,1,33.31,568.817158931083
653,"Maths",69,2,"E",2,32,553,1,33.31,568.817158931083
766,"Maths",69,2,"E",2,47,603,1,33.31,568.817158931083
773,"Maths",69,2,"E",2,34,561,1,33.31,568.817158931083
786,"Maths",69,2,"E",2,32,552,1,33.31,568.817158931083
852,"Maths",69,2,"E",2,38,565,1,33.31,568.817158931083
860,"Maths",69,2,"E",2,37,556,1,33.31,568.817158931083
872,"Maths",69,2,"E",2,25,514,1,33.31,568.817158931083
913,"Maths",69,2,"E",2,23,514,0,33.31,568.817158931083
7,"Maths",68,2,"E",2,40,573,1,33.31,568.817158931083
31,"Maths",68,2,"E",2,26,518,0,33.31,568.817158931083
60,"Maths",68,2,"E",2,19,493,0,33.31,568.817158931083
77,"Maths",68,2,"E",2,38,564,1,33.31,568.817158931083
86,"Maths",68,2,"E",2,40,578,1,33.31,568.817158931083
127,"Maths",68,2,"E",2,35,558,0,33.31,568.817158931083
264,"Maths",68,2,"E",2,26,524,1,33.31,568.817158931083
275,"Maths",68,2,"E",2,39,570,1,33.31,568.817158931083
281,"Maths",68,2,"E",2,35,557,0,33.31,568.817158931083
297,"Maths",68,2,"E",2,36,562,1,33.31,568.817158931083
364,"Maths",68,2,"E",2,28,521,1,33.31,568.817158931083
451,"Maths",68,2,"E",2,39,570,1,33.31,568.817158931083
453,"Maths",68,2,"E",2,19,494,1,33.31,568.817158931083
462,"Maths",68,2,"E",2,33,547,1,33.31,568.817158931083
542,"Maths",68,2,"E",2,19,492,1,33.31,568.817158931083
550,"Maths",68,2,"E",2,48,609,1,33.31,568.817158931083
554,"Maths",68,2,"E",2,30,543,0,33.31,568.817158931083
693,"Maths",68,2,"E",2,54,624,1,33.31,568.817158931083
713,"Maths",68,2,"E",2,33,551,0,33.31,568.817158931083
763,"Maths",68,2,"E",2,34,552,1,33.31,568.817158931083
781,"Maths",68,2,"E",2,31,544,1,33.31,568.817158931083
834,"Maths",68,2,"E",2,41,574,1,33.31,568.817158931083
849,"Maths",68,2,"E",2,40,570,1,33.31,568.817158931083
855,"Maths",68,2,"E",2,52,621,1,33.31,568.817158931083
903,"Maths",68,2,"E",2,19,487,0,33.31,568.817158931083
921,"Maths",68,2,"E",2,20,497,0,33.31,568.817158931083
931,"Maths",68,2,"E",2,42,587,1,33.31,568.817158931083
955,"Maths",68,2,"E",2,42,584,1,33.31,568.817158931083
38,"Maths",67,2,"E",2,27,537,1,33.31,568.817158931083
79,"Maths",67,2,"E",2,29,533,1,33.31,568.817158931083
166,"Maths",67,2,"E",2,39,565,1,33.31,568.817158931083
192,"Maths",67,2,"E",2,32,548,1,33.31,568.817158931083
223,"Maths",67,2,"E",2,36,558,1,33.31,568.817158931083
247,"Maths",67,2,"E",2,30,540,1,33.31,568.817158931083
283,"Maths",67,2,"E",2,20,503,0,33.31,568.817158931083
345,"Maths",67,2,"E",2,38,566,1,33.31,568.817158931083
385,"Maths",67,2,"E",2,33,556,1,33.31,568.817158931083
450,"Maths",67,2,"E",2,29,533,1,33.31,568.817158931083
455,"Maths",67,2,"E",2,36,550,1,33.31,568.817158931083
528,"Maths",67,2,"E",2,50,610,1,33.31,568.817158931083
602,"Maths",67,2,"E",2,44,583,1,33.31,568.817158931083
603,"Maths",67,2,"E",2,17,486,0,33.31,568.817158931083
644,"Maths",67,2,"E",2,28,527,0,33.31,568.817158931083
657,"Maths",67,2,"E",2,44,595,1,33.31,568.817158931083
681,"Maths",67,2,"E",2,28,530,0,33.31,568.817158931083
797,"Maths",67,2,"E",2,31,535,0,33.31,568.817158931083
819,"Maths",67,2,"E",2,34,549,1,33.31,568.817158931083
835,"Maths",67,2,"E",2,35,550,0,33.31,568.817158931083
858,"Maths",67,2,"E",2,27,525,0,33.31,568.817158931083
911,"Maths",67,2,"E",2,48,602,1,33.31,568.817158931083
930,"Maths",67,2,"E",2,26,508,0,33.31,568.817158931083
950,"Maths",67,2,"E",2,39,556,1,33.31,568.817158931083
968,"Maths",67,2,"E",2,23,503,1,33.31,568.817158931083
1,"Maths",66,1,"F",1,39,569,1,31.66,568.817158931083
112,"Maths",66,1,"F",1,33,561,1,31.66,568.817158931083
114,"Maths",66,1,"F",1,35,567,0,31.66,568.817158931083
118,"Maths",66,1,"F",1,10,460,0,31.66,568.817158931083
121,"Maths",66,1,"F",1,21,503,0,31.66,568.817158931083
210,"Maths",66,1,"F",1,34,562,1,31.66,568.817158931083
332,"Maths",66,1,"F",1,17,494,0,31.66,568.817158931083
334,"Maths",66,1,"F",1,19,497,0,31.66,568.817158931083
374,"Maths",66,2,"E",2,31,532,0,33.31,568.817158931083
480,"Maths",66,2,"E",2,36,553,0,33.31,568.817158931083
512,"Maths",66,2,"E",2,33,543,1,33.31,568.817158931083
517,"Maths",66,2,"E",2,26,524,0,33.31,568.817158931083
